position,Club name,team,gender,finisherPositions,teamPoints,penaltyPoints,totalPoints,totalFinishers,Website
1,Bellahouston RR,3,F,"4,5",9,16,25,2,https://www.bellahoustonroadrunners.co.uk/
2,Calderglen Harriers,17,F,1,1,32,33,1,
3,Law & District AAC,37,F,2,2,32,34,1,http://www.lawaac.co.uk/
4,Giffnock North AC,7,F,3,3,32,35,1,https://www.giffnocknorth.co.uk/
5,Cambuslang Harriers,6,F,6,6,32,38,1,https://cambuslangharriers.org/
